index_1,index_2,index_3,index_4,index_5,index_6,index_7,index_8,index_9,index_10,index_11,index_12,index_13,index_14,index_15,index_16,index_17,index_18,index_19,index_20,index_21,index_22,index_23,index_24,index_25,index_26,index_27,index_28,index_29,index_30,index_31,index_32,index_33,index_34,index_35,index_36,index_37,index_38,index_39,index_40,index_41,index_42,index_43,index_44,index_45,index_46,index_47,index_48,index_49,index_50,index_51,index_52,index_53,index_54,index_55,index_56,index_57,index_58,index_59,index_60,index_61,index_62,index_63,index_64,index_65,index_66,index_67,index_68,index_69,index_70,index_71,index_72,index_73,index_74,index_75,index_76,index_77,index_78,index_79,index_80,index_81,index_82,index_83,index_84,index_85,index_86,index_87,index_88,index_89,index_90,index_91,index_92,index_93,index_94,index_95,index_96,index_97,index_98,index_99,index_100,label
-0.006288171,0.013319148,0.086487224,-0.024745393,-0.123198845,-0.160011932,-0.099258461,0.284119447,-0.123332196,-0.098118783,-0.121265819,-0.204546808,0.030446144,0.07395815,-0.031559709,-0.102953195,0.019553198,-0.086301044,-0.023312999,-0.345873915,0.151342497,-0.025961875,0.002796619,-0.133188517,0.065590288,-0.033202712,-0.116912728,-0.120222184,-0.153449267,-0.004077054,0.036411417,0.11875112,0.104564501,-0.127462651,-0.030307277,0.021639722,-0.123704481,-0.181704425,0.047692167,-0.282273377,-0.011572552,-0.273015506,0.003154783,-0.012041734,0.08477926,-0.179578267,-0.146049133,-0.141222426,-0.004383211,0.09420566,0.165476424,-0.181685797,-0.017229245,0.001619988,0.006184542,0.064450927,-0.017082576,0.101340764,-0.109560117,0.028085312,0.147516796,-0.034121259,0.1380804,0.159998553,-0.197571206,0.109145857,0.079749456,0.149743247,-0.261955266,0.11401128,-0.08899496,0.053511861,0.025879135,-0.092243532,0.147991039,0.175375389,0.009627935,0.05394603,-0.089851534,0.045228061,-0.154915242,-0.130020863,-0.160277436,0.158997543,-0.043185856,-0.153694284,-0.006176822,0.168253041,0.173249231,-0.02154829,0.081403083,0.027695864,0.091405489,0.014435448,0.198978498,0.1876748,-0.016277909,-0.126351617,-0.184171262,-0.069847762,P
-0.001626914,0.028551168,0.030440086,-0.066957718,-0.128364231,-0.21486547,-0.071875292,0.341137084,-0.152904915,-0.19516156,-0.068565434,-0.182518012,0.029976705,0.083825233,-0.064960825,-0.082125598,0.038322866,-0.150886512,0.018589575,-0.274482652,0.163939468,-0.005517951,0.047601918,-0.164311504,0.037558668,-0.064125364,-0.04667296,-0.084001258,-0.12184539,0.040689184,0.09353957,0.037854103,0.085816413,-0.144656342,-0.002295771,0.06652258,-0.098176592,-0.19070852,0.034078817,-0.265034063,-0.047415004,-0.246992885,-0.052967967,0.001713728,0.096176923,-0.136965054,-0.120713956,-0.163485377,0.061939395,0.112742248,0.121679638,-0.109826132,0.034827208,-0.037977109,0.107616541,0.067458882,-0.013845089,0.034977927,-0.149733547,-0.04645413,0.054964074,-0.019087467,0.140944652,0.159251096,-0.174107581,0.066557968,0.104804251,0.132588686,-0.209366619,0.127606511,-0.029851722,0.107412155,0.053815915,-0.073350745,0.19563693,0.151596764,-0.010141464,0.076926341,-0.078805191,0.032794968,-0.137240417,-0.064962376,-0.190474419,0.206760359,-0.022988142,-0.106440865,0.014757013,0.172600672,0.226739231,0.021537568,0.119079496,0.047180586,0.065228523,-0.022003185,0.175494803,0.049727991,9.75885E-4,-0.141750684,-0.137974228,-0.128719077,P
0.227423372,-3.88756E-4,0.017786954,-0.001014254,0.11453998,-0.003773154,0.104707496,0.380366888,0.059579465,-0.070900512,-0.088706859,-0.038022559,-0.041000894,0.190164518,-0.078925706,-0.10472687,-0.016462521,2.33811E-4,-0.030924721,-0.307191897,-0.026833385,-0.022264311,-0.049257922,-0.222799717,0.103145566,-0.137389737,0.030231327,0.304127517,-0.248713435,-0.068737333,0.201059722,0.09467909,0.067172918,-0.20406148,-0.131154083,-0.019134016,0.031322422,-0.399548267,0.004426263,-0.328262836,-0.083072023,0.020655361,-0.188353269,-0.034278715,0.226034193,-0.174880481,-0.202020324,-0.159743859,0.195236772,-0.144898845,-0.041505654,0.136518576,0.097960349,-0.066097806,0.018216102,0.014578648,-0.207229148,0.041253468,-0.239443228,-0.344820247,0.217781662,0.077958251,0.169087058,0.156628281,-0.136365597,0.120130651,-0.04995445,-0.04802998,-0.176072669,0.255062417,-0.127015187,0.0707244,0.216301082,-0.021486524,0.292244855,0.185683381,0.092734312,0.014698905,-0.060036964,-0.039753751,-0.158110768,-0.083580793,-0.428242435,0.283440263,-0.162981237,-0.196259762,0.103286495,-0.231149417,0.104904303,-0.051480615,0.09902659,0.184914372,-0.07936435,-0.073843917,-0.004489186,0.305802456,0.026652372,-0.067548321,0.1828629,0.17247021,P
0.024527024,0.038415835,0.011738022,-0.058163498,-0.190675662,-0.207274929,-0.044390624,0.377730441,-0.196063275,-0.253112491,-0.098469562,-0.174951099,0.003345229,0.026524206,-0.006175202,-0.072575176,0.058952511,-0.112439762,-0.008543438,-0.222219094,0.160221667,0.069927095,0.106548133,-0.13172729,0.038546135,-0.018627047,-0.115072274,-0.144046115,-0.10225869,0.022667903,0.110592736,0.008428267,0.046928373,-0.214513986,-0.055156789,0.100521355,-0.012663441,-0.143031654,0.040453964,-0.266392501,-0.026904069,-0.26689881,-0.06404428,0.047952967,0.14981224,-0.119559569,-0.1046664,-0.175223788,0.043142405,0.161729536,0.095868552,-0.15853789,0.043679255,-0.033921352,-0.023102346,0.122847541,5.05959E-4,0.053077655,-0.185299555,-0.013527656,0.050292901,0.036651252,0.171597244,0.089262521,-0.199263596,0.104339691,0.141775181,0.167614126,-0.190648398,0.117716621,-0.045162259,0.07869031,0.028674542,-0.035548766,0.167562048,0.183066377,-0.063447136,0.069012358,-0.054494754,0.01497775,-0.133889692,-0.103966538,-0.167967726,0.198520288,-0.026511957,-0.060345364,0.087317639,0.166166244,0.244994235,-0.04066226,0.123334007,0.009173054,0.093191455,-0.004988852,0.203395861,0.052904094,9.96738E-4,-0.188838558,-0.17527314,-0.176215104,P
0.032409299,-0.026773145,0.057284062,-0.05243636,-0.080781941,-0.159824544,-0.083976848,0.329446255,-0.099897949,-0.115238441,-0.063532592,-0.17426521,0.043386739,0.11452126,-0.114243397,-0.091454208,0.007241919,-0.140343001,0.009865516,-0.343900034,0.111036779,-0.0945083,-0.014397167,-0.178655726,0.069327168,-0.042285125,-0.03665942,-0.025759535,-0.142605887,0.024276731,0.060905023,0.080377623,0.098942783,-0.115673125,-0.020605316,0.026113155,-0.120543118,-0.249982548,0.003137991,-0.24530918,-0.061622067,-0.205401698,-0.03987916,-0.025775604,0.086532605,-0.185329139,-0.15560449,-0.137106221,0.074769239,0.067253749,0.122886558,-0.128691964,0.024827948,-0.029973103,0.07020624,0.022717513,-0.055151588,0.088975687,-0.137516396,-0.06994647,0.132555213,-0.037196389,0.165960327,0.204619366,-0.167144484,0.058599681,0.085748187,0.099811583,-0.250059918,0.133634601,-0.054114004,0.113142477,0.07434867,-0.101317791,0.204640964,0.147941655,0.029044893,0.068551981,-0.069619933,0.045988652,-0.128987507,-0.072184012,-0.196527372,0.174889593,-0.073437121,-0.167138957,0.004031028,0.129212109,0.178164071,-0.001583956,0.090763044,0.075349206,0.055461085,0.00850635,0.152193662,0.129713935,-0.023294169,-0.113530353,-0.122193681,-0.041925814,P
-0.013302905,0.023383807,0.028468815,-0.039389066,-0.162720896,-0.204882867,-0.074645226,0.330160726,-0.165592097,-0.17452499,-0.086587031,-0.170922584,0.044035652,0.049449445,0.003883421,-0.101194351,0.046571358,-0.105266816,0.012548056,-0.24838966,0.156636857,0.029450768,0.055360615,-0.120508736,0.065867107,-0.004586212,-0.108129533,-0.079027065,-0.140898181,0.013501499,0.111167896,0.060241042,0.043753045,-0.170582424,-0.026752224,0.059010856,-0.058334175,-0.161571474,0.025862483,-0.248077749,-0.009559411,-0.284932547,-0.021275425,0.019780396,0.128248693,-0.151417115,-0.128019165,-0.174884377,0.041516823,0.131330201,0.132160478,-0.179239401,0.030545085,-0.023545237,-3.53347E-4,0.08911327,-0.019266873,0.092623864,-0.162118331,0.002798527,0.094238088,-0.003747442,0.156075839,0.113248576,-0.18615451,0.132659828,0.087231672,0.198827783,-0.168659473,0.127133497,-0.054335873,0.05997558,0.050653323,-0.078307431,0.182900252,0.179779895,-0.03026363,0.064571869,-0.076438969,0.053976915,-0.12360943,-0.134438528,-0.162161761,0.200058987,-0.050048185,-0.093773387,0.080758485,0.187028906,0.243173839,-0.044884937,0.105069531,0.029028763,0.07690704,-0.02977673,0.193273301,0.077264449,0.011853491,-0.16038442,-0.191419053,-0.130100292,P
0.049646819,0.011060279,0.034020773,-0.012884663,-0.105890035,-0.174567216,-0.027048638,0.36310957,-0.079709594,-0.15244791,-0.072972728,-0.14447738,0.010424175,0.055848575,-0.064294499,-0.060363119,0.024082177,-0.103773311,0.009750927,-0.266124627,0.13400922,0.015948983,0.069946011,-0.170122745,0.031496175,-0.073220716,-0.095352749,-0.004069264,-0.189903494,-0.001823636,0.112584113,0.072371218,0.082367688,-0.136604178,-0.059167769,0.071859157,-0.064168476,-0.164790619,-0.042015221,-0.261145553,-0.007766991,-0.209829378,-0.056731914,-0.022423089,0.117787619,-0.11870593,-0.130630082,-0.14420193,0.08229172,0.08692215,0.112034731,-0.101625465,0.047431121,-0.025241179,0.078895206,0.089610317,-0.039183678,0.058872799,-0.162848213,-0.050274199,0.079668635,0.013102772,0.107377279,0.148203044,-0.126110979,0.102048826,0.046710654,0.081956887,-0.205580056,0.201089163,-0.038042301,0.081950575,0.095166865,-0.070404683,0.174717276,0.164050495,0.040342413,0.007591129,-0.081312558,0.076415892,-0.13250328,-0.075004758,-0.202401975,0.21340534,-0.070294473,-0.130444344,0.037128333,0.130563134,0.198372002,0.021161503,0.186556514,0.015138147,-0.021201868,-0.020821649,0.146622539,0.120310569,-0.015560648,-0.123069078,-0.109205392,-0.092673851,P
-0.031776947,0.016400615,0.02338631,-0.079211123,-0.174220584,-0.300477889,-0.040559553,0.433101761,-0.290289578,-0.238251321,-0.073850309,-0.055924083,0.054738036,0.140937513,0.01753509,-0.097983912,0.078164612,-0.154686406,-0.006614518,-0.238315205,0.127687001,-0.011048898,0.048749544,-0.043418653,0.028392947,-0.032959025,-0.087829163,-0.033919033,-0.012408181,0.112565991,0.095786403,0.012475231,0.073095907,-0.220997479,-0.014987419,0.060081451,0.034878876,-0.253719354,0.087126347,-0.198209112,-2.20801E-4,-0.257193666,-0.054388133,0.090181074,0.133686956,-0.077602271,-0.131518035,-0.105647873,0.005308842,0.100098476,0.020249832,-0.135183659,-0.01716064,-0.098947198,-0.11037909,0.095376148,-0.068011765,0.10589177,-0.139833041,-0.026335532,0.115737458,0.038225272,0.179728027,0.174605784,-0.22814785,0.10144186,0.138412225,0.156582961,-0.272122946,0.125329197,-0.059844839,0.07700496,0.030198049,-0.075207259,0.161341327,0.234794648,-0.099015022,0.141701098,-0.028518447,-0.050083567,-0.103380263,-0.112910918,-0.204435369,0.189529219,-0.039468822,-0.036550586,0.067822223,0.147041495,0.266288024,-0.180166151,0.045688835,0.048497717,0.073513976,0.060139843,0.225464111,0.055374226,-0.022080975,-0.188638197,-0.165317891,-0.081784646,P
-0.118028054,0.042399396,0.063430861,-0.175989976,-0.217427836,-0.405277428,-0.014571512,0.429807893,-0.428177917,-0.296184148,-0.004899943,-0.075912526,0.097379225,0.127861478,0.050885303,-0.090003429,0.138045317,-0.209901278,-0.019269971,-0.215790607,0.159724699,0.001092887,0.068269799,-0.032257926,0.097186134,-0.043054129,-0.092225019,-0.138858965,0.080286958,0.149353833,0.050842476,-0.022827086,-0.028555239,-0.23225469,0.004777048,0.132084524,0.147496671,-0.264144924,0.019278931,-0.168836076,-0.049748382,-0.261089443,-0.007271429,0.133678057,0.199038524,-0.089232302,-0.102700425,-0.05377377,-0.031437069,0.181231833,0.037847212,-0.234444589,0.004324963,-0.082125191,-0.16775504,0.101879884,-0.011547362,0.150371388,-0.153493591,0.094850349,0.077336886,0.053431554,0.248379661,0.236303514,-0.297228747,0.118069816,0.208759729,0.188667084,-0.285339201,0.104535689,-0.064907644,0.087024304,0.025071092,-0.103251101,0.108759882,0.19736521,-0.141291282,0.227992023,-0.039775811,-0.088299364,-0.140452465,-0.071579503,-0.211038057,0.136025682,-0.027432598,0.0484928,0.093425936,0.215887488,0.344927312,-0.215179275,0.020635533,0.090924579,0.143262936,0.111384437,0.309159077,-0.070005103,0.025682936,-0.252764256,-0.245709856,-0.212861293,P
0.19523189,0.001933544,0.030438299,0.009390902,0.098638544,-0.024450731,0.080005864,0.3725684,0.057533944,-0.068047467,-0.096213262,-0.06020376,-0.053032607,0.155218919,-0.074296054,-0.097407441,-0.008675658,-0.009794819,-0.031386611,-0.31186088,0.003450048,-0.00372107,-0.036913188,-0.223146782,0.115706937,-0.09935574,-0.009072154,0.299823534,-0.256873727,-0.083974031,0.167847675,0.094792569,0.046182341,-0.159050624,-0.129296884,-0.005100891,0.029252488,-0.349062404,0.016506025,-0.32724578,-0.061746467,-0.011883096,-0.15393231,-0.021599265,0.23501822,-0.164734097,-0.226982127,-0.150541906,0.184025933,-0.1138515,-0.027019114,0.096534722,0.079766588,-0.063140684,0.01239581,0.014344512,-0.161133267,0.052995888,-0.206304741,-0.269103211,0.219040149,0.053042697,0.165770121,0.163117307,-0.106662026,0.140755146,-0.059732167,0.007866416,-0.152509937,0.269956451,-0.104452732,0.056620083,0.189169784,-0.0576726,0.288950418,0.160377296,0.092256397,0.00375672,-0.040243769,-0.0169507,-0.14014262,-0.085584502,-0.405740613,0.297736136,-0.15592809,-0.174256081,0.107174047,-0.192738804,0.125133126,-0.043177063,0.109838808,0.16390754,-0.075981047,-0.065751967,0.024166292,0.328408299,0.029372403,-0.067298819,0.168058233,0.140173409,P
0.028204622,0.007229408,0.001053171,-0.006048348,-0.146234956,-0.17144485,-0.032471898,0.366883468,-0.1187252,-0.166357546,-0.111605606,-0.152224013,0.013844283,0.062463454,-0.0163232,-0.109392176,0.005702609,-0.073146861,-0.007810831,-0.255368731,0.129887633,0.043583315,0.07632651,-0.135855482,0.037841557,-0.001607038,-0.133279985,-0.010035511,-0.173455217,-0.026616584,0.096825487,0.051888448,0.107775815,-0.165926874,-0.056287031,0.020957208,-0.055703596,-0.166124665,0.057959476,-0.269701038,0.037120762,-0.275850561,-0.049789479,0.044711226,0.14740918,-0.098738247,-0.122123897,-0.16789657,0.063440178,0.099566239,0.071356375,-0.140903598,-0.002564814,-0.079193971,-0.051482421,0.097867673,-0.045482034,0.090911019,-0.112369258,-0.001781185,0.106544654,-0.033759242,0.117620923,0.138539527,-0.131367094,0.133773236,0.068784778,0.148355779,-0.218784637,0.19974475,-0.043790118,0.006231884,0.023655958,-0.067965632,0.177394059,0.173342961,0.018857496,0.022049037,-0.066135257,0.062374361,-0.138670078,-0.105372035,-0.18386235,0.19194773,-0.043969024,-0.098266439,0.063927363,0.151325979,0.182154376,-0.050866482,0.128557185,-0.021783071,0.008995552,-0.013288578,0.182700852,0.162401073,-0.023066338,-0.152737348,-0.146664931,-0.086458474,P
0.082723507,-0.012536058,0.070221848,0.021489859,-0.14657539,-0.150469846,-0.051210353,0.334515423,-0.113698584,-0.121017313,-0.147022273,-0.163305241,0.008624337,0.065333034,-0.032496957,-0.061265013,0.049829396,-0.043474109,-0.035636703,-0.322780531,0.117628643,0.041895304,0.072006836,-0.163374071,0.03363603,-0.006789582,-0.161077572,0.010051956,-0.184851643,-0.024873964,0.092272078,0.061338966,0.114343789,-0.150605493,-0.040983395,0.033007536,-0.080759571,-0.13626843,0.04990283,-0.26110332,0.011057651,-0.276754394,-0.029443671,-0.006670039,0.126463251,-0.149883448,-0.143594794,-0.162399415,0.044540437,0.102390726,0.090073294,-0.156799597,0.009993161,-0.066701243,-0.012974967,0.116727175,-0.027624278,0.074776484,-0.134076484,-0.008889984,0.103978694,-0.013653753,0.123379006,0.12491788,-0.109621457,0.128720451,0.045154446,0.175248881,-0.215894422,0.150953442,-0.049991836,0.068075741,0.042742869,-0.056886784,0.191162399,0.170644317,0.009934296,0.016378249,-0.059657861,0.090995552,-0.107047618,-0.102892597,-0.13748123,0.19582089,-0.069987503,-0.159980424,0.054141269,0.134109013,0.16063739,-0.014288388,0.143139849,0.0118673,0.029987696,-0.031693478,0.174911253,0.198510159,-0.010763713,-0.092861166,-0.124173521,-0.055955383,P
0.092585422,0.068250058,0.011190882,-0.020939964,-0.146759338,-0.333905783,0.034997961,0.476871786,-0.264278619,-0.317740349,-0.034422496,-0.087117851,0.041972158,0.084401282,-0.026864149,-0.04994989,0.071730207,-0.086500691,-0.02334926,-0.218153569,0.142759026,0.093352391,0.080953066,-0.039891383,-0.081554363,-0.081513276,-0.127337604,-0.083047939,0.029173761,0.102568724,0.117577251,-0.118845337,0.048064677,-0.199332988,-0.00740001,0.112119524,0.092180168,-0.069930381,0.020521646,-0.222618806,0.016555669,-0.269030891,-0.126439378,0.06741825,0.128705664,-0.018294356,-0.165283007,-0.12878604,0.015534769,0.098265251,0.075069354,-0.123702344,0.125319776,-0.001837595,-0.068886415,0.224400346,0.017824319,0.022730173,-0.217743571,0.004139361,0.092882605,0.06591971,0.104765552,0.122336521,-0.185917024,0.095633985,0.153199547,0.085999754,-0.298261765,0.036765106,-0.024588599,0.147698347,0.07420695,-0.061196653,0.158892657,0.195429387,-0.075012729,0.112731151,-0.099046937,0.068042462,-0.111968787,-0.093933271,-0.130233243,0.161409347,-0.063873508,-0.087080548,-0.003195467,0.202299758,0.319546773,-0.110244287,0.19727288,0.010716957,0.046224646,0.050084591,0.19564565,-0.001525864,-0.054933052,-0.12514151,-0.14734971,-0.261848303,P
0.116063522,-0.060231476,0.00311641,0.025707763,-0.062332069,-0.191897283,0.014557222,0.382794793,-0.084459036,-0.170750601,-0.069951636,-0.132688924,0.029110209,0.038152376,-0.123359299,-0.04582385,-0.005578419,-0.062329972,0.044628631,-0.233504505,0.113267329,0.008364985,0.064188967,-0.196349933,-0.02479889,-0.098142465,-0.098917844,0.075097494,-0.185316236,0.01317855,0.153667741,0.071003711,0.080644708,-0.168096168,-0.043466745,0.108036601,-0.078239531,-0.197560412,-0.039272813,-0.271849275,0.017081406,-0.181963682,-0.084645149,-0.023092252,0.118381991,-0.065646782,-0.178646469,-0.129418274,0.160330978,0.09957918,0.093744838,-0.013357038,0.088587747,-0.033464361,0.135379182,0.107728516,-0.02357278,0.049174627,-0.163784859,-0.079843884,0.051244884,0.045658361,0.100785229,0.108298431,-0.108373572,0.096567375,0.023057347,0.031091159,-0.245252957,0.201726407,-0.021715924,0.088856193,0.096047012,-0.038312064,0.217771805,0.179288217,-0.011104903,-0.005760704,-0.091610116,0.104465927,-0.100420915,-0.033552453,-0.191844468,0.250236228,-0.095955222,-0.130452384,0.069965116,0.091109085,0.201918903,0.067983208,0.186393551,0.004705986,-0.076861094,-0.051822777,0.109679319,0.09452213,-0.026400188,-0.059755731,-0.06400213,-0.098892044,P
-0.078468362,0.103120693,0.067114513,-0.107012834,-0.227343982,-0.26867152,0.043745913,0.386942134,-0.317481015,-0.198273531,-0.09174939,-0.154357642,0.083792539,0.069621654,0.035043674,-0.119985063,0.081342024,-0.03803389,-0.031704709,-0.248846238,0.19231189,0.16484003,0.05133871,-0.073957737,0.082950589,-0.017558922,-0.177421268,-0.113021925,0.014297424,0.042928286,-0.011546876,0.054073013,-0.006074806,-0.208740411,0.009462397,0.111045477,0.121242295,-0.121455109,-0.003354039,-0.202903616,0.089538315,-0.389786038,0.026266569,0.148752964,0.239694246,-0.028013299,-0.18607912,-0.113791063,0.004962166,0.101972627,0.05965164,-0.206008014,-0.008472818,-0.140509435,-0.208517436,0.157039069,0.017858849,0.165274362,-0.136330461,0.14720253,0.083276063,-0.03459177,0.151668227,0.189220728,-0.189972331,0.173188298,0.106669744,0.236228795,-0.130050854,0.183630203,-0.05478448,-0.076756427,-0.015591251,-0.156877584,0.189303896,0.14742754,-0.008542764,0.081418161,-0.054540429,0.035630658,-0.180806669,-0.159077182,-0.151727536,0.102974038,-0.062559436,-0.028151316,0.131118151,0.197655466,0.33989227,-0.216568163,0.089963713,0.063494883,0.133730897,0.036560112,0.299516803,0.15030127,0.075621342,-0.212056721,-0.145652717,-0.087531093,P
-0.019850928,0.04487585,0.073046769,-0.052856494,-0.14020147,-0.164546591,-0.131039545,0.318906447,-0.09522417,-0.106270401,-0.070999514,-0.21441366,0.033940015,0.105956578,-0.087454132,-0.106473135,0.027927817,-0.119824739,0.017217639,-0.286304444,0.147757602,-0.05808218,-0.013000686,-0.134141616,0.070232355,-0.055824583,-0.077315487,-0.102300729,-0.14277225,0.010578176,0.04764754,0.115713843,0.115781079,-0.084443687,7.83421E-4,0.013938642,-0.130937111,-0.23720938,0.037531237,-0.256224721,-0.046068827,-0.259274642,0.020791488,-0.018489357,0.066063023,-0.208385257,-0.140382115,-0.102559218,0.026763489,0.095859214,0.168657304,-0.163927784,-0.023524136,0.015301708,0.042236375,0.030653046,-0.022632354,0.097380861,-0.117994613,-0.002261481,0.118032891,-0.030928535,0.128674241,0.217769574,-0.172901128,0.065347831,0.084230112,0.146600631,-0.247301197,0.131416535,-0.063670076,0.053434031,0.066949108,-0.121603684,0.171689427,0.137378864,0.020995183,0.071599018,-0.089239763,0.074497826,-0.163538771,-0.140839554,-0.173369286,0.16411935,-0.054576104,-0.180454883,-0.054256712,0.197552349,0.178541401,0.001878084,0.065674134,0.045973546,0.103848659,-0.018465204,0.208115394,0.123830256,-0.03778893,-0.172617089,-0.172749513,-0.058481944,P
0.028320497,-0.020771994,0.025183846,-0.005507971,-0.087832075,-0.175156063,-0.085245788,0.341022808,-0.098433041,-0.135117548,-0.08224965,-0.169187998,0.025438623,0.078765853,-0.083228565,-0.07279902,0.004563827,-0.12463768,0.018870247,-0.283897118,0.145147609,-0.024561957,0.046276039,-0.147522658,0.017752637,-0.064859846,-0.090413456,-0.049939256,-0.164061982,0.008246282,0.060692701,0.086575934,0.112275012,-0.129190471,-0.037563692,0.061923239,-0.08780272,-0.185098957,0.018730086,-0.263517595,-0.025861142,-0.22775405,-0.042056186,-0.04133161,0.078574907,-0.126365643,-0.138428208,-0.118929392,0.071966729,0.105929981,0.136825952,-0.108275295,0.01425276,-0.017649525,0.076695393,0.076566412,-0.011485398,0.057569866,-0.15239536,-0.032408492,0.094006875,0.013880375,0.151866531,0.140997115,-0.154745489,0.094715408,0.06294769,0.082051396,-0.277287045,0.142468241,-0.061344392,0.111741789,0.066052885,-0.082527128,0.178721545,0.160064662,0.007575064,0.031509331,-0.103074389,0.073281758,-0.128866847,-0.07653539,-0.17630898,0.205585954,-0.039450262,-0.148610717,-0.006510647,0.169000882,0.196580202,0.021433885,0.131822816,0.03662979,0.024163549,-0.004242872,0.164011836,0.124451575,-0.04120066,-0.112300362,-0.137168143,-0.085425012,P
0.017922425,0.020470274,0.021903655,0.04658272,-0.120331177,-0.166950866,-0.058008305,0.389953556,-0.079977399,-0.11203326,-0.167694688,-0.118143285,0.027899634,0.09440896,-0.075593074,-0.086670399,-0.010939535,-0.070477151,0.015331192,-0.287358711,0.107906031,0.007193054,0.024290282,-0.10708255,-0.021285491,-0.009942773,-0.111202219,0.041858626,-0.18521779,-0.022640906,0.09465549,0.025212643,0.174424878,-0.147476419,-0.035517719,-0.002018768,-0.107743892,-0.15426209,0.057048323,-0.220381989,0.064106328,-0.295204718,-0.079851499,0.030950466,0.117549457,-0.075021642,-0.157015061,-0.181880066,0.075344783,0.049010809,0.0458394,-0.105483288,-0.003901536,-0.106530338,0.008316875,0.10883014,-0.058654406,0.087184577,-0.116584962,-0.041792794,0.114690885,-0.029092704,0.056421042,0.123687472,-0.094710121,0.124811973,0.052793395,0.154554797,-0.178457573,0.215755366,-0.033569174,0.036220638,0.019416516,-0.076220958,0.224177419,0.201460572,0.074121112,0.007958638,-0.031239172,0.092239698,-0.114886617,-0.106199368,-0.151217085,0.192062097,-0.097907269,-0.165859234,0.051667068,0.125764889,0.172472433,-0.062942869,0.156677455,-0.022779611,-0.022863297,-0.015487578,0.16151235,0.227397571,-0.054075876,-0.080464946,-0.105445133,0.012219942,P
0.070936594,-0.008496792,0.037090027,0.044705214,-0.123458532,-0.146160598,0.010956825,0.394216319,-0.094752566,-0.167129106,-0.123930434,-0.149680645,-0.025382162,0.005265307,-0.017183292,-0.049242084,0.045367192,-0.076301648,-0.056093685,-0.261181048,0.126235028,0.087100342,0.105230171,-0.194973006,0.043682733,-0.022141224,-0.18210193,-0.017590535,-0.187920984,-0.026633899,0.096995037,0.048158675,0.092386424,-0.171632505,-0.10469615,0.062100772,-0.024474554,-0.10958568,0.029719802,-0.274217908,0.03072293,-0.235539255,-0.057587866,0.02754844,0.165849051,-0.085187616,-0.135605158,-0.15798683,0.063762777,0.123763462,0.063520707,-0.128855957,0.040194259,-0.060079917,-0.052750361,0.155185636,-0.003795794,0.076772986,-0.149517914,0.01315139,0.111069425,-0.014095171,0.113137616,0.090994327,-0.101991137,0.133833668,0.04332005,0.120360432,-0.229537981,0.206027045,-0.035181025,0.026352678,0.021763492,-0.050005377,0.196925249,0.161229868,0.013865596,-0.027412786,-0.045946173,0.051210677,-0.120053544,-0.070909272,-0.182071795,0.232795607,-0.051983014,-0.098523631,0.079509366,0.120520247,0.181058142,-0.028165624,0.169899129,-0.01468417,-0.009199806,-0.018271118,0.157157576,0.21525534,-0.055510157,-0.127495494,-0.121159224,-0.110244957,P
0.01688604,0.013773892,-0.002841782,-0.011713726,-0.13453062,-0.191845483,-0.03716881,0.370023693,-0.140311079,-0.190691563,-0.081009659,-0.175098454,-0.009536754,0.048245923,-0.023553427,-0.080725779,0.038102777,-0.124404338,-0.014769065,-0.257849436,0.175634227,0.043122222,0.06774393,-0.132727749,0.058843793,-0.052134818,-0.099543997,-0.022530731,-0.137939768,-0.01651054,0.110585289,0.05206613,0.084351665,-0.169089908,-0.062384423,0.04525765,-0.053034014,-0.179012252,0.035930137,-0.274595046,-0.021119469,-0.233598797,-0.073687737,0.051441067,0.125868556,-0.121633307,-0.121849662,-0.136667133,0.053479923,0.139187086,0.085296087,-0.132516424,0.012076269,-0.036289164,0.03342376,0.075358195,-0.031807703,0.069244318,-0.149858985,-0.021440528,0.048420725,0.03837457,0.145255318,0.141346874,-0.14730711,0.095151898,0.106326618,0.150896832,-0.203969739,0.208888601,-0.019504216,0.048258705,0.084752575,-0.059613044,0.174709504,0.159486775,-0.006715433,0.042271127,-0.033972128,0.057032014,-0.122837344,-0.081034373,-0.212570796,0.207416949,-0.049600533,-0.098053108,0.072811539,0.134672185,0.178224613,-0.011167628,0.139389325,0.014174374,0.011465981,-0.021461509,0.178552334,0.093310234,-0.014168752,-0.172561536,-0.122775839,-0.0972746,P
